first_number,second_number,date,how_many
354,10101,2005,2
354,31638,2005,2
354,40239,2006,3
354,40575,2006,3
354,42489,2011,4
354,42587,2005,8
354,44002,2015,3
354,44333,2015,2
354,44562,2005,2
354,44627,2008,3
354,48140,2006,4
354,48142,2008,3
354,49842,2006,2
354,52565,2015,2
354,59022,2011,3
354,59256,2005,2
354,60783,2015,2
354,64248,2006,2
354,66693,2008,3
354,68031,2016,2
354,68039,2008,3
354,68228,2008,3
354,69232,2006,2
354,86413,2015,3
354,86566,2006,3
354,89414,2008,2
354,93140,2010,4
354,94860,2011,2
354,95954,2006,3
354,114953,2006,3
354,115982,2006,4
354,121539,2005,6
354,124299,2015,2
354,129249,2010,3
354,129360,2005,3
354,129838,2007,2
354,129977,2008,2
354,131915,2007,2
354,131917,2006,2
354,140801,2008,3
354,141783,2009,6
354,142553,2007,2
354,152937,2008,6
354,157333,2008,2
354,158896,2006,2
354,161321,2008,2
354,164740,2009,2
354,174042,2008,4
354,174043,2010,2
354,188236,2008,2
354,195274,2016,5
354,196993,2008,4
354,204194,2006,2
354,207628,2008,2
354,209722,2010,2
354,209981,2008,4
354,234806,2006,2
354,235827,2007,2
354,237005,2007,2
354,241108,2011,4
354,241283,2019,2
354,243555,2015,2
354,255849,2016,2
354,280076,2008,2
354,285356,2017,3
354,318562,2010,3
354,383943,2008,2
354,423089,2008,2
354,438022,2015,2
354,464124,2007,3
354,465222,2010,2
354,509903,2008,2
354,539655,2009,3
354,612266,2008,2
354,619725,2007,2
354,624489,2017,2
354,629836,2008,3
354,631432,2008,4
354,643884,2007,2
354,684829,2008,2
354,706151,2016,2
354,706636,2008,4
354,778753,2010,2
354,782855,2016,3
354,857635,2008,2
354,911797,2010,2
354,911800,2016,2
354,921541,2008,2
354,1009341,2015,4
354,1100396,2015,2
354,1100397,2015,4
354,1116799,2008,2
354,1132110,2010,2
354,1138697,2008,2
354,1223717,2018,2
354,1259099,2016,2
354,1512760,2015,2
354,1551572,2010,5
354,1623851,2015,2
354,1705081,2016,2
354,1903430,2016,2
354,1981401,2013,2
354,2013081,2011,2
354,2409351,2016,2
355,499,2008,2
355,5067,2008,3
355,7400,2008,3
355,8080,2008,2
355,8960,2008,2
355,10101,2008,2
355,10102,2008,2
355,47631,2008,2
355,47802,2012,2
355,48140,2008,2
355,48151,2008,2
355,49109,2008,3
355,50379,2008,2
355,58226,2008,2
355,60218,2008,2
355,60789,2008,2
355,61004,2008,2
355,64294,2008,2
355,68038,2008,2
355,68834,2008,3
355,70705,2008,2
355,71114,2008,4
355,71641,2008,2
355,74153,2008,3
355,80758,2008,2
355,84181,2008,2
355,86413,2008,3
355,86569,2012,2
355,86638,2008,2
355,86782,2008,2
355,90774,2008,3
355,91170,2008,2
355,93226,2008,2
355,93871,2008,2
355,99802,2008,2
355,101892,2008,2
355,108796,2008,2
355,108797,2008,2
355,112428,2008,2
355,124492,2008,2
355,129249,2008,2
355,130573,2008,2
355,130690,2008,2
355,131935,2008,2
355,138224,2008,3
355,138716,2012,2
355,139725,2008,3
355,140455,2008,2
355,140803,2008,3
355,141780,2008,2
355,144416,2008,2
355,146474,2008,3
355,146820,2008,2
355,152448,2008,2
355,152878,2008,2
355,152934,2008,2
355,152950,2008,2
355,153623,2008,2
355,156308,2008,2
355,156419,2008,2
355,157158,2008,2
355,157404,2008,3
355,161350,2008,2
355,161557,2008,2
355,163946,2008,2
355,164740,2008,2
355,174043,2008,2
355,187074,2008,3
355,188236,2008,2
355,204193,2008,3
355,205369,2008,2
355,213562,2008,2
355,229623,2008,2
355,243556,2008,2
355,243576,2008,2
355,243883,2008,2
355,246562,2008,3
355,248856,2008,2
355,252866,2008,2
355,255849,2008,2
355,255880,2008,2
355,273914,2008,2
355,277877,2008,3
355,285356,2008,2
355,295421,2008,3
355,297149,2008,2
355,297264,2008,2
355,317657,2008,2
355,342169,2008,2
355,342568,2008,2
355,345856,2008,2
355,371480,2008,2
355,379926,2008,2
355,383699,2008,2
355,389030,2008,2
355,390967,2008,2
355,406303,2008,2
355,406326,2008,2
355,411164,2008,2
355,418309,2008,2
355,426861,2008,2
355,433389,2008,2
355,445524,2008,2
355,463491,2008,2
355,483417,2008,2
355,487271,2008,2
355,498553,2008,2
355,498592,2012,2
355,513489,2008,2
355,527220,2008,3
355,527420,2008,2
355,527893,2008,2
355,581153,2008,2
355,604234,2008,2
355,604466,2008,2
355,613928,2018,2
355,619427,2008,2
355,624176,2008,2
355,626567,2008,2
355,629836,2008,2
355,643302,2008,2
355,654517,2008,2
355,657081,2008,2
355,659228,2008,2
355,659673,2008,2
355,671744,2008,2
355,684829,2008,2
355,691079,2008,2
355,706148,2008,2
355,723981,2008,2
355,726191,2008,2
355,727822,2008,2
355,809125,2008,2
355,812416,2008,2
355,820169,2008,2
355,831763,2008,2
355,858571,2008,2
355,867336,2008,2
355,878300,2008,2
355,897010,2008,2
355,898819,2008,2
355,906130,2008,2
355,911800,2008,2
355,921541,2008,2
355,923141,2008,3
355,935402,2008,2
355,951719,2008,2
355,953138,2008,2
355,953272,2008,2
355,1103254,2008,2
355,1103776,2008,2
355,1103781,2008,2
355,1135138,2008,2
355,1135945,2008,2
355,1138697,2008,2
355,1141213,2008,2
355,1144382,2008,2
355,1209412,2008,2
355,1221972,2008,2
355,1242222,2008,2
355,1254537,2008,2
355,1539507,2008,2
355,1546149,2008,2
355,1547778,2008,2
355,1567950,2008,2
355,1568245,2008,2
355,1587188,2008,2
355,1592392,2008,2
355,1602257,2008,2
355,1620141,2008,2
355,1620495,2008,2
355,1623852,2008,2
355,1630398,2008,2
355,1657093,2008,3
355,1665632,2008,2
355,1669467,2008,2
355,1673087,2008,2
355,1683178,2008,2
355,1704775,2008,2
355,1766252,2008,2
355,1792857,2008,2
355,1794406,2008,2
355,1816091,2008,3
355,1841641,2008,2
355,1934309,2008,2
355,1980028,2008,2
355,2037567,2008,2
355,2037568,2008,2
355,2052912,2008,2
355,2107341,2008,2
355,2166888,2008,2
355,2180367,2008,2
355,2255551,2008,2
355,2305735,2008,2
355,2356482,2008,2
355,2409351,2008,2
355,2489555,2008,2
355,2498523,2008,2
355,2704778,2008,2
356,317629,2006,2
356,383943,2006,2
356,654517,2006,2
356,1103776,2012,2
358,6847,2010,3
358,7400,2010,2
358,7587,2010,3
358,464409,2011,2
358,509903,2010,2
358,574205,2011,2
358,643910,2010,2
358,921541,2010,2
358,923869,2010,2
359,4890,2006,3
359,8622,2006,2
359,46346,2006,2
359,63124,2006,2
359,69443,2010,2
359,86063,2006,2
359,115062,2005,3
359,139725,2006,2
359,161319,2006,2
359,183392,2010,2
359,379936,2006,2
359,603708,2010,2
360,501,2010,5
360,3008,2011,3
360,3361,2015,2
360,3449,2013,2
360,4890,2005,3
360,8085,2010,2
360,8931,2005,6
360,8934,2013,2
360,31698,2012,3
360,40238,2015,3
360,43648,2018,2
360,48152,2006,5
360,60789,2019,2
360,63720,2007,2
360,66693,2012,3
360,68031,2012,4
360,68034,2010,3
360,69035,2010,2
360,79987,2019,2
360,86637,2007,3
360,91169,2007,6
360,100969,2019,2
360,104146,2011,2
360,115984,2011,2
360,131909,2009,3
360,144102,2005,2
360,152874,2009,2
360,152973,2019,2
360,157151,2011,3
360,161364,2014,2
360,174042,2009,5
360,174043,2007,3
360,188236,2005,4
360,191206,2010,2
360,204196,2019,2
360,204873,2012,2
360,241105,2007,3
360,241108,2011,8
360,243880,2019,3
360,248856,2019,4
360,255835,2011,4
360,255893,2013,2
360,297149,2011,2
360,317643,2010,3
360,318562,2011,2
360,342568,2019,2
360,374861,2013,3
360,406129,2006,2
360,426861,2019,3
360,438022,2016,2
360,464409,2010,3
360,492556,2011,2
360,509902,2014,2
360,513489,2019,2
360,537297,2011,3
360,567606,2013,2
360,614274,2019,3
360,632666,2007,2
360,644200,2007,2
360,654517,2011,2
360,657081,2019,2
360,739769,2007,2
360,773615,2015,2
360,781453,2015,2
360,810790,2013,2
360,858571,2011,2
360,875162,2013,2
360,899631,2019,2
360,921542,2016,3
360,949900,2018,2
360,954888,2011,2
360,1083766,2011,2
360,1513839,2018,2
360,1516737,2013,3
360,1551572,2012,2
360,1552648,2011,2
360,1636433,2019,2
360,1709311,2016,2
360,1754828,2019,3
360,1795247,2019,2
360,1841641,2019,2
360,1863111,2016,3
360,1872897,2019,2
360,1884080,2018,2
360,1928041,2016,4
360,2013081,2011,2
360,2059528,2019,2
360,2200423,2019,2
360,2256049,2018,2
360,2436678,2019,4
360,2492891,2017,2
360,2651111,2019,3
364,6625,2009,2
364,8831,2009,2
364,8952,2009,2
364,10104,2009,2
364,43731,2009,2
364,47139,2009,2
364,60012,2009,2
364,62903,2009,2
364,63268,2009,2
364,65933,2009,2
364,66929,2009,2
364,68036,2009,2
364,71675,2009,2
364,84604,2009,2
364,88900,2009,2
364,108796,2009,2
364,118887,2009,2
364,131909,2009,2
364,142553,2007,2
364,148069,2009,2
364,152093,2009,2
364,152973,2009,2
364,157158,2009,2
364,170332,2009,2
364,195279,2009,2
364,196603,2009,2
364,232890,2005,2
364,232896,2009,2
364,243576,2009,2
364,311468,2009,2
364,317625,2009,2
364,317652,2009,2
364,333902,2009,2
364,337543,2009,2
364,339592,2009,2
364,348171,2009,2
364,383699,2009,2
364,449750,2009,2
364,465222,2009,2
364,513441,2009,2
364,513482,2009,2
364,520955,2009,2
364,522231,2009,2
364,615229,2009,2
364,626847,2009,2
364,643910,2009,2
364,644542,2009,2
364,727822,2009,2
364,785556,2009,2
364,824421,2009,2
364,843472,2009,2
364,857630,2009,2
364,858571,2009,2
364,858787,2009,2
364,921541,2009,2
364,1003039,2009,2
364,1006033,2009,2
364,1009665,2009,2
364,1504387,2009,2
364,1654630,2009,2
366,4289,2006,2
366,10101,2006,2
366,57665,2006,2
366,57666,2006,4
366,64251,2006,2
366,73964,2006,4
366,78184,2006,2
366,109011,2006,2
366,121539,2007,2
366,131857,2006,3
366,195279,2006,2
366,291556,2006,2
366,292887,2006,2
366,381717,2006,2
366,464410,2006,2
366,574205,2006,2
366,650792,2006,2
367,4743,2006,2
367,7595,2006,3
367,8957,2006,2
367,40225,2012,2
367,48492,2006,2
367,49067,2015,2
367,56091,2007,4
367,89403,2006,3
367,115982,2006,2
367,121459,2015,2
367,129976,2006,2
367,137236,2015,2
367,229623,2006,2
367,232888,2006,2
367,241257,2006,2
367,241277,2006,2
367,295421,2006,3
367,317618,2006,2
367,362818,2006,2
367,481708,2007,2
367,573178,2008,2
367,610806,2006,2
367,654517,2009,2
367,857635,2008,2
367,1083766,2017,2
367,2492170,2019,2
368,89403,2005,2
368,143223,2005,3
368,295421,2007,2
375,391,2008,2
375,5067,2007,2
375,62903,2007,2
375,90470,2007,2
375,161373,2008,2
375,242748,2007,2
375,372039,2007,2
375,377407,2007,2
375,592031,2007,2
375,633585,2014,2
375,914567,2007,2
375,951589,2007,2
375,1539689,2007,2
375,1544229,2013,2
375,1546153,2007,2
375,1715087,2007,2
375,1816091,2007,2
375,2602028,2007,2
375,2617297,2007,2
376,7586,2006,3
376,8955,2006,2
376,10754,2006,3
376,57602,2006,2
376,86466,2006,2
376,99806,2006,2
376,161351,2006,2
376,255432,2006,2
376,284433,2006,2
376,342642,2006,2
376,372101,2006,2
376,378093,2006,2
376,633585,2006,2
377,3449,2005,2
377,6961,2009,2
377,7883,2009,2
377,7942,2007,2
377,8085,2009,2
377,8702,2007,2
377,44545,2008,3
377,44611,2009,2
377,48152,2013,3
377,49841,2009,3
377,50578,2007,2
377,51375,2009,3
377,53229,2008,2
377,54765,2009,2
377,56092,2007,2
377,60294,2007,3
377,60783,2007,6
377,68031,2007,3
377,68279,2005,4
377,69232,2007,2
377,76146,2007,2
377,76386,2007,2
377,84604,2007,2
377,86638,2007,3
377,90545,2009,2
377,108472,2009,2
377,108604,2009,2
377,113386,2007,3
377,130293,2008,2
377,131909,2009,3
377,141783,2007,5
377,147050,2009,2
377,152087,2009,3
377,152885,2007,2
377,152937,2008,5
377,156864,2015,2
377,161319,2007,2
377,174047,2009,2
377,205368,2007,3
377,241108,2013,3
377,254164,2009,3
377,270871,2007,5
377,317618,2009,2
377,317619,2009,2
377,318562,2008,2
377,377413,2009,3
377,403176,2013,2
377,403180,2007,3
377,433912,2007,3
377,543812,2007,2
377,552588,2007,3
377,595229,2007,4
377,615737,2007,2
377,629604,2009,2
377,629836,2009,2
377,844614,2007,3
377,844617,2007,3
377,844618,2007,3
377,873014,2009,2
377,902145,2007,2
377,914566,2007,2
377,930116,2007,2
377,1063727,2007,2
377,1149378,2007,2
379,7883,2005,2
379,157500,2007,2
379,195284,2005,3
379,222087,2005,2
379,464713,2015,2
379,929499,2020,2
379,1009341,2015,2
379,1568244,2010,3
379,2180824,2015,2
390,444,2009,2
390,2731,2006,2
390,3011,2005,3
390,3448,2009,2
390,6625,2009,2
390,7896,2005,3
390,8079,2016,2
390,8746,2015,2
390,8952,2005,3
390,10100,2009,2
390,10104,2009,2
390,41702,2009,3
390,42587,2009,6
390,48178,2013,3
390,48492,2006,2
390,56093,2013,4
390,60012,2009,2
390,62903,2009,2
390,64032,2009,2
390,65933,2009,2
390,66929,2009,2
390,68031,2009,3
390,71114,2013,3
390,74152,2005,3
390,79987,2019,2
390,84400,2009,2
390,84604,2009,4
390,88900,2009,2
390,89403,2006,3
390,92948,2006,2
390,95954,2013,2
390,108795,2006,3
390,108796,2009,2
390,115982,2006,4
390,121540,2005,3
390,124299,2014,3
390,124688,2012,3
390,130292,2008,2
390,131415,2009,4
390,131915,2013,2
390,131935,2009,2
390,138716,2006,2
390,143223,2006,4
390,144102,2015,3
390,148069,2009,2
390,152093,2009,2
390,152883,2009,2
390,152973,2009,4
390,156048,2010,2
390,157158,2009,3
390,158560,2005,2
390,161344,2013,2
390,170327,2013,2
390,170332,2009,3
390,174042,2005,6
390,174043,2009,2
390,183392,2014,3
390,188236,2013,2
390,195279,2009,2
390,204193,2009,4
390,204196,2013,4
390,204873,2012,3
390,223111,2005,2
390,229623,2005,4
390,232888,2006,2
390,232896,2008,3
390,236998,2013,3
390,237005,2010,2
390,241105,2009,3
390,241108,2014,4
390,243221,2012,2
390,243576,2005,3
390,243880,2019,3
390,243888,2015,2
390,248856,2019,3
390,283159,2009,2
390,283823,2009,2
390,317625,2009,2
390,317652,2009,2
390,326879,2010,3
390,333902,2009,2
390,337543,2009,2
390,339592,2009,3
390,342568,2019,2
390,348171,2009,2
390,362818,2006,2
390,374861,2013,3
390,383699,2009,3
390,426861,2019,2
390,433389,2008,3
390,433912,2009,5
390,449750,2009,2
390,464124,2014,3
390,465222,2009,3
390,492556,2010,3
390,493495,2014,2
390,498552,2010,2
390,509902,2005,5
390,513441,2009,2
390,513482,2009,2
390,513489,2019,2
390,520955,2009,2
390,522231,2009,2
390,547232,2013,2
390,556769,2013,2
390,574205,2012,2
390,581153,2006,2
390,597253,2013,2
390,604744,2009,3
390,610806,2006,2
390,614199,2016,2
390,614274,2009,5
390,615229,2009,3
390,626847,2009,2
390,628438,2009,2
390,643910,2009,4
390,644200,2016,3
390,644542,2009,2
390,657081,2019,2
390,697764,2013,2
390,706636,2008,2
390,727822,2009,2
390,785556,2009,2
390,797932,2014,3
390,810790,2017,2
390,820169,2019,2
390,843472,2009,2
390,847675,2015,2
390,857630,2009,2
390,858571,2009,2
390,858787,2009,2
390,899631,2014,3
390,900512,2014,2
390,906130,2010,2
390,921541,2009,3
390,949900,2009,4
390,1003039,2009,2
390,1006033,2009,2
390,1009665,2009,2
390,1078556,2013,2
390,1103781,2014,5
390,1259099,2016,2
390,1500526,2014,2
390,1504387,2009,2
390,1512760,2015,2
390,1516737,2013,2
390,1551572,2012,3
390,1584736,2016,3
390,1636433,2019,2
390,1661689,2013,2
390,1676494,2014,2
390,1730903,2017,2
390,1754828,2019,3
390,1781549,2014,2
390,1795247,2019,2
390,1841641,2019,2
390,1872897,2019,2
390,1977205,2015,2
390,2017688,2015,2
390,2034939,2017,3
390,2059528,2019,2
390,2200423,2019,2
390,2436678,2019,3
390,2651111,2019,3
391,424,2008,2
391,3442,2008,2
391,8690,2008,2
391,11190,2005,4
391,42492,2008,2
391,44543,2008,2
391,59971,2008,2
391,74152,2008,2
391,74154,2008,2
391,84565,2008,2
391,130573,2008,2
391,139231,2008,2
391,140322,2008,2
391,144549,2008,2
391,161318,2008,2
391,161350,2008,2
391,161361,2008,2
391,161557,2008,2
391,164931,2008,2
391,166425,2008,2
391,195302,2008,2
391,252866,2008,2
391,402286,2008,2
391,418309,2008,2
391,455332,2008,2
391,527419,2008,2
391,529593,2008,2
391,539655,2008,2
391,564400,2008,2
391,581939,2008,2
391,700796,2008,2
391,700797,2008,2
393,493,2006,2
393,501,2006,6
393,7036,2006,2
393,8855,2006,2
393,8934,2009,2
393,11204,2006,2
393,40495,2005,2
393,44002,2006,4
393,44333,2016,2
393,49842,2006,2
393,59272,2009,2
393,63720,2012,3
393,64298,2006,6
393,68034,2010,2
393,74153,2013,2
393,78184,2006,2
393,99464,2018,3
393,109011,2006,2
393,124688,2008,3
393,129248,2008,2
393,131915,2007,2
393,131917,2006,2
393,141783,2006,9
393,152876,2016,2
393,157333,2015,2
393,158896,2006,2
393,177220,2016,2
393,196992,2013,2
393,209722,2013,2
393,209991,2009,2
393,209992,2014,2
393,230673,2006,2
393,237005,2007,2
393,255849,2018,2
393,264354,2018,2
393,317652,2013,2
393,390967,2010,2
393,403176,2016,2
393,406589,2011,2
393,438022,2016,2
393,464124,2007,3
393,483418,2010,2
393,493495,2006,2
393,579866,2018,2
393,624489,2009,7
393,629836,2011,3
393,654517,2006,2
393,691904,2014,2
393,706151,2016,3
393,858601,2018,2
393,875162,2015,2
393,897010,2009,2
393,949900,2016,2
393,1078556,2012,4
393,1100397,2009,4
393,1221972,2014,2
393,1223717,2014,5
393,1512760,2014,2
393,1513839,2014,2
393,1546149,2014,2
393,1546729,2019,2
393,1551572,2013,4
393,1584474,2018,2
393,1620495,2013,2
393,1623851,2013,2
393,1794958,2014,2
393,2034939,2014,3
393,2093610,2014,2
394,80758,2005,2
395,94070,2005,2
395,426861,2005,2
397,80187,2006,2
397,105644,2006,2
397,170327,2006,2
398,399,2005,3
398,405,2005,2
398,406,2008,2
398,425,2005,3
398,486,2005,2
398,3011,2005,2
398,3941,2005,2
398,4734,2005,2
398,6564,2009,2
398,6796,2005,2
398,8625,2005,3
398,8732,2007,2
398,8856,2005,2
398,10101,2005,2
398,11900,2005,3
398,40236,2007,4
398,40574,2008,2
398,44333,2018,2
398,44539,2005,2
398,49064,2009,2
398,50378,2005,2
398,56093,2005,3
398,65933,2008,2
398,87123,2007,4
398,121458,2005,3
398,124299,2005,4
398,124492,2008,2
398,129838,2007,5
398,131915,2005,2
398,137255,2006,3
398,138142,2007,2
398,138224,2007,3
398,141783,2008,4
398,151848,2008,2
398,157158,2005,2
398,157333,2005,2
398,183392,2011,2
398,204196,2012,2
398,209981,2006,3
398,237000,2012,2
398,237005,2007,2
398,241108,2012,3
398,243883,2005,2
398,255835,2012,2
398,317621,2005,2
398,381715,2005,3
398,381717,2005,3
398,389032,2005,2
398,396148,2018,2
398,397896,2014,2
398,422242,2005,2
398,547232,2007,2
398,567606,2009,2
398,604744,2008,3
398,614199,2017,2
398,629836,2011,3
398,631432,2008,3
398,643910,2009,2
398,706148,2011,2
398,725083,2012,2
398,726169,2008,3
398,808726,2005,2
398,873077,2008,2
398,900512,2009,2
398,935697,2008,2
398,1513839,2013,2
398,2051936,2017,2
399,432,2011,3
399,470,2009,5
399,5067,2008,2
399,6797,2011,2
399,7586,2008,2
399,8405,2011,5
399,8620,2010,3
399,8693,2010,4
399,8747,2012,2
399,8875,2008,2
399,8897,2008,3
399,9443,2008,2
399,9652,2005,3
399,10101,2005,3
399,31641,2005,2
399,31717,2010,6
399,40496,2005,2
399,40574,2011,2
399,40576,2012,2
399,41263,2010,4
399,48140,2014,2
399,48152,2012,4
399,49066,2008,3
399,56091,2007,8
399,56093,2008,3
399,66693,2008,3
399,68031,2010,2
399,69443,2008,2
399,84180,2008,3
399,86566,2008,2
399,87746,2008,2
399,90774,2008,2
399,93706,2008,3
399,95951,2017,3
399,105928,2008,2
399,108797,2008,2
399,114953,2008,4
399,115984,2011,3
399,124299,2005,5
399,129363,2013,2
399,131415,2005,4
399,131856,2005,3
399,131915,2005,4
399,132242,2008,3
399,138142,2008,3
399,138717,2010,2
399,140801,2008,2
399,143690,2008,3
399,144102,2008,4
399,144128,2007,6
399,148066,2007,4
399,151848,2008,2
399,152874,2008,2
399,152937,2005,5
399,156048,2008,2
399,156419,2008,3
399,156420,2017,2
399,156752,2008,2
399,156865,2009,2
399,157151,2011,3
399,157333,2008,2
399,161359,2008,3
399,166865,2008,2
399,174042,2008,4
399,174043,2007,2
399,175753,2005,3
399,180291,2013,2
399,188236,2008,2
399,194527,2011,2
399,196992,2005,2
399,196993,2005,3
399,204194,2017,4
399,209981,2007,7
399,237005,2008,2
399,241105,2005,5
399,241108,2012,4
399,255835,2010,4
399,280076,2008,4
399,285338,2013,2
399,285354,2008,2
399,292887,2011,2
399,297149,2005,4
399,297203,2005,5
399,297252,2015,3
399,304613,2005,3
399,317619,2005,2
399,317643,2005,3
399,317652,2005,2
399,326879,2008,3
399,381715,2014,2
399,381717,2009,2
399,383943,2007,4
399,397896,2014,2
399,399935,2008,2
399,421696,2010,2
399,426861,2009,2
399,430385,2008,2
399,464409,2008,4
399,481708,2013,2
399,483418,2010,2
399,492556,2011,5
399,493495,2011,2
399,509902,2008,2
399,527419,2019,2
399,537297,2009,5
399,557519,2008,2
399,567606,2014,2
399,572603,2013,2
399,595229,2011,3
399,604744,2011,3
399,611316,2007,2
399,612266,2012,2
399,614274,2008,4
399,627935,2013,2
399,631432,2008,3
399,643910,2005,2
399,644200,2011,3
399,706611,2010,3
399,706636,2008,2
399,739767,2010,2
399,739768,2008,2
399,773615,2015,2
399,784507,2008,2
399,847675,2011,2
399,875162,2012,4
399,911797,2011,3
399,921541,2008,2
399,921542,2008,3
399,949900,2008,2
399,1083766,2011,3
399,1103781,2011,3
399,1141209,2013,2
399,1500526,2015,2
399,1518661,2019,2
399,1552648,2011,2
399,1584474,2017,2
399,1602257,2011,2
399,1623852,2015,3
399,1643877,2011,2
399,1730903,2017,2
399,1794406,2011,2
399,1978489,2015,2
399,2368405,2016,2
400,170327,2006,2
400,295421,2006,2
400,492556,2013,2
401,499,2005,2
401,507,2005,2
401,5067,2008,2
401,5732,2006,4
401,5762,2011,2
401,6933,2006,5
401,7400,2005,3
401,7592,2017,2
401,7883,2007,5
401,8544,2015,2
401,8724,2006,2
401,8875,2005,4
401,8910,2007,4
401,10103,2008,2
401,40238,2008,4
401,46348,2006,2
401,47805,2007,4
401,48152,2005,5
401,49065,2006,2
401,49843,2006,3
401,50379,2015,2
401,52565,2016,2
401,53229,2006,2
401,56091,2006,9
401,59251,2005,2
401,60837,2006,2
401,63565,2006,2
401,66693,2006,4
401,68039,2007,3
401,84181,2005,2
401,86473,2006,2
401,89373,2006,3
401,90774,2008,2
401,91169,2006,9
401,91171,2008,4
401,93140,2012,2
401,93226,2007,2
401,105928,2008,2
401,114953,2007,8
401,115982,2011,3
401,121539,2007,6
401,124688,2010,4
401,129838,2007,2
401,129976,2007,3
401,130576,2007,8
401,131915,2007,3
401,138142,2008,2
401,140801,2005,4
401,140802,2006,5
401,141783,2005,5
401,142551,2005,2
401,142643,2008,2
401,144102,2006,4
401,144128,2007,5
401,148066,2008,5
401,152086,2006,2
401,152883,2008,2
401,152937,2005,6
401,152973,2015,2
401,156419,2006,2
401,156752,2008,2
401,157151,2015,2
401,157404,2009,2
401,161359,2007,2
401,175753,2008,2
401,194527,2006,2
401,195279,2008,2
401,196986,2005,4
401,204194,2015,3
401,204196,2008,2
401,207501,2010,2
401,207528,2006,2
401,207628,2008,2
401,209981,2006,7
401,209992,2014,2
401,232890,2006,2
401,237005,2007,2
401,241105,2011,3
401,241108,2010,7
401,255835,2010,3
401,260261,2005,2
401,285338,2015,2
