name;link;number
 Aleksandra Bogulewska ;/person/Aleksandra+Bogulewska-2296554;2296554
 Mieczysław Wienberg ;/person/Mieczys%C5%82aw+Wienberg-268522;268522
 Liliane de Kermadec ;/person/Liliane+de+Kermadec-369921;369921
 Maria Dąbrowska II ;/person/Maria+D%C4%85browska-245258;245258
 Joanna Śliwowska ;/person/Joanna+%C5%9Aliwowska-111039;111039
 Jacek Wielgopolan ;/person/Jacek+Wielgopolan-138715;138715
 Hartmut Beer ;/person/Hartmut+Beer-84190;84190
 Tadeusz Faliszewski ;/person/Tadeusz+Faliszewski-376678;376678
 Urszula Trawińska-Moroz ;/person/Urszula+Trawi%C5%84ska+Moroz-320406;320406
 Jadwiga Andrzejewska II ;/person/Jadwiga+Andrzejewska-628177;628177
 Jacek Tworek ;/person/Jacek+Tworek-233788;233788
 Jerzy Orawiec ;/person/Jerzy+Orawiec-625445;625445
 Irena Sobierajska ;/person/Irena+Sobierajska-236236;236236
 Czesław Strzelecki ;/person/Czes%C5%82aw+Strzelecki-592820;592820
 Zbigniew Czajkowski ;/person/Zbigniew+Czajkowski-110399;110399
 Janina Węglan ;/person/Janina+W%C4%99glan-343211;343211
 Wojciech Roszkowski ;/person/Wojciech+Roszkowski-873909;873909
 Ernst Rotmund ;/person/Ernst+Rotmund-146935;146935
 Magdalena Zubko ;/person/Magdalena+Zubko-2510515;2510515
 Natalia Niemen ;/person/Natalia+Niemen-1522212;1522212
 Mogens von Gadow ;/person/Mogens+von+Gadow-44396;44396
 Gabriela Lencka ;/person/Gabriela+Lencka-876095;876095
 Hanna Kramarczuk ;/person/Hanna+Kramarczuk-94929;94929
 Longin Szmyd ;/person/Longin+Szmyd-11508;11508
 Władysław Tatarkiewicz ;/person/W%C5%82adys%C5%82aw+Tatarkiewicz-1980077;1980077
 Jerzy Hamkało ;/person/Jerzy+Hamka%C5%82o-1032545;1032545
 Andrzej Skoczylas ;/person/Andrzej+Skoczylas-179389;179389
 Dariusz Pecyna ;/person/Dariusz+Pecyna-578045;578045
 Przemysław Frankowski ;/person/Przemys%C5%82aw+Frankowski-1776054;1776054
 Romuald Staszkiewicz ;/person/Romuald+Staszkiewicz-176266;176266
 Magdalena Drab ;/person/Magdalena+Drab-1546346;1546346
 Rudolf Luszczak ;/person/Rudolf+Luszczak-593406;593406
 Lyda Roberti ;/person/Lyda+Roberti-225365;225365
 Piotr Żurawski II ;/person/Piotr+%C5%BBurawski-2264776;2264776
 Krzysztof Głowacki II ;/person/Krzysztof+G%C5%82owacki-2408892;2408892
 Radosław Sobecki ;/person/Rados%C5%82aw+Sobecki-116132;116132
 Włodzimierz Odojewski ;/person/W%C5%82odzimierz+Odojewski-559658;559658
 Krzysztof Ordon ;/person/Krzysztof+Ordon-85339;85339
 Andrzej Kolikowski ;/person/Andrzej+Kolikowski-195407;195407
 Teresa Lubkiewicz-Urbanowicz ;/person/Teresa+Lubkiewicz+Urbanowicz-274317;274317
 Ziuta Kryniczanka ;/person/Ziuta+Kryniczanka-305386;305386
 Ryszard Zieliński ;/person/Ryszard+Zieli%C5%84ski-622199;622199
 Marcin Perskawiec ;/person/Marcin+Perskawiec-887085;887085
 Adam Mendry ;/person/Adam+Mendry-1885241;1885241
 Stefan Mienicki ;/person/Stefan+Mienicki-76720;76720
 Feliks Kalinowski ;/person/Feliks+Kalinowski-247874;247874
 Wojciech Wojda ;/person/Wojciech+Wojda-826803;826803
 Mariusz Kobzdej ;/person/Mariusz+Kobzdej-106378;106378
 Rena Rolska ;/person/Rena+Rolska-868913;868913
 Zbigniew Gostomski ;/person/Zbigniew+Gostomski-647275;647275
 Alicja Błaszczyńska ;/person/Alicja+B%C5%82aszczy%C5%84ska-2002738;2002738
 Edward Kozak ;/person/Edward+Kozak-167901;167901
 Michał Jóźwik I ;/person/Micha%C5%82+J%C3%B3%C5%BAwik-2196739;2196739
 Krystyna Szczepańska-Maj ;/person/Krystyna+Szczepa%C5%84ska+Maj-88667;88667
 Marian Pogasz ;/person/Marian+Pogasz-592974;592974
 Czesław Seniuch ;/person/Czes%C5%82aw+Seniuch-298597;298597
 Jerzy Rudziński ;/person/Jerzy+Rudzi%C5%84ski-87941;87941
 Aleksander Mrożek ;/person/Aleksander+Mro%C5%BCek-90019;90019
 Grzegorz Hajdarowicz ;/person/Grzegorz+Hajdarowicz-700045;700045
 Mieczysław Moczar ;/person/Mieczys%C5%82aw+Moczar-610084;610084
 Michał Rusinek ;/person/Micha%C5%82+Rusinek-856262;856262
 Katarzyna Bonda ;/person/Katarzyna+Bonda-2131517;2131517
 Bogusław Reychert ;/person/Bogus%C5%82aw+Reychert-75208;75208
 Maciej Ćwik ;/person/Maciej+%C4%86wik-239726;239726
 Daniela Makulska ;/person/Daniela+Makulska-592121;592121
 Alan Bochnak ;/person/Alan+Bochnak-1559688;1559688
 Phil Goldstone ;/person/Phil+Goldstone-230290;230290
 Igor Herbut ;/person/Igor+Herbut-2408895;2408895
 Anna Lipnicka ;/person/Anna+Lipnicka-122367;122367
 Tadeusz Zapaśnik ;/person/Tadeusz+Zapa%C5%9Bnik-718620;718620
 Monika Jargot-Kędzierska ;/person/Monika+Jargot+K%C4%99dzierska-807070;807070
 Antoni Słociński ;/person/Antoni+S%C5%82oci%C5%84ski-937401;937401
 Renate Küster ;/person/Renate+K%C3%BCster-121317;121317
 Maciej Jabłoński ;/person/Maciej+Jab%C5%82o%C5%84ski-930862;930862
 Bobby E. Lüthge ;/person/Bobby+E.+L%C3%BCthge-146932;146932
 Agnieszka Kluk ;/person/Agnieszka+Kluk-518321;518321
 Janusz Sztyber ;/person/Janusz+Sztyber-1562057;1562057
 Eryka Wosińska ;/person/Eryka+Wosi%C5%84ska-568780;568780
 Kamil Grzybowski ;/person/Kamil+Grzybowski-2246957;2246957
 Bohdan Mościcki ;/person/Bohdan+Mo%C5%9Bcicki-94436;94436
 Friedrich Domin ;/person/Friedrich+Domin-87472;87472
 Julian Pakuła ;/person/Julian+Paku%C5%82a-491372;491372
 Ryszard Makowski ;/person/Ryszard+Makowski-2035771;2035771
 Piotr Bartosik ;/person/Piotr+Bartosik-1660150;1660150
 Sandra Głowaczewska ;/person/Sandra+G%C5%82owaczewska-726531;726531
 Wiesław Krupa ;/person/Wies%C5%82aw+Krupa-2191721;2191721
 Joanna Biesiada ;/person/Joanna+Biesiada-56589;56589
 Joanna Polak ;/person/Joanna+Polak-1306666;1306666
 Bogusław Saganowski ;/person/Bogus%C5%82aw+Saganowski-495492;495492
 Jolanta Rodziewicz-Rayzacher ;/person/Jolanta+Rodziewicz+Rayzacher-1131438;1131438
 Tadeusz Majda ;/person/Tadeusz+Majda-571872;571872
 Jan Gancarski ;/person/Jan+Gancarski-1645805;1645805
 Tadeusz Chmielewski II ;/person/Tadeusz+Chmielewski-627552;627552
 Czesław Łodyński ;/person/Czes%C5%82aw+%C5%81ody%C5%84ski-647272;647272
 Paulina Ziółkowska ;/person/Paulina+Zi%C3%B3%C5%82kowska-2012509;2012509
 Tomasz Szwan ;/person/Tomasz+Szwan-1966381;1966381
 Janusz Wróblewski ;/person/Janusz+Wr%C3%B3blewski-84172;84172
 Michał Włodarczyk III ;/person/Micha%C5%82+W%C5%82odarczyk-2518295;2518295
 Krzysztof Warzycha ;/person/Krzysztof+Warzycha-349844;349844
 Artur Orliński ;/person/Artur+Orli%C5%84ski-733176;733176
 Zbigniew Borkowski ;/person/Zbigniew+Borkowski-245267;245267
 Dorota Szuszkiewicz ;/person/Dorota+Szuszkiewicz-87696;87696
 Elżbieta Adamiak ;/person/El%C5%BCbieta+Adamiak-89040;89040
 Krzysztof Mętrak ;/person/Krzysztof+M%C4%99trak-585525;585525
 Karol Nowiński ;/person/Karol+Nowi%C5%84ski-2575865;2575865
 Bożena Darłakówna ;/person/Bo%C5%BCena+Dar%C5%82ak%C3%B3wna-339806;339806
 Ewa Strzałka ;/person/Ewa+Strza%C5%82ka-89367;89367
 Paweł Kruszelnicki ;/person/Pawe%C5%82+Kruszelnicki-267560;267560
 Wojciech Bruszewski ;/person/Wojciech+Bruszewski-338788;338788
 Marek Windheim ;/person/Marek+Windheim-291738;291738
 Tadeusz Szyma ;/person/Tadeusz+Szyma-117282;117282
 Małgorzata Tomaszewska ;/person/Ma%C5%82gorzata+Tomaszewska-2406492;2406492
 Piotr Uss-Wąsowicz ;/person/Piotr+Uss+W%C4%85sowicz-569664;569664
 Stanisław Goszczurny ;/person/Stanis%C5%82aw+Goszczurny-40531;40531
 Krystyna Szostek-Radkowa ;/person/Krystyna+Szostek+Radkowa-416008;416008
 Patryk Sitkiewicz ;/person/Patryk+Sitkiewicz-429778;429778
 Jacek Andrucki ;/person/Jacek+Andrucki-592250;592250
 Radosław Sikorski ;/person/Rados%C5%82aw+Sikorski-961524;961524
 Józef Węgrzyn II ;/person/J%C3%B3zef+W%C4%99grzyn-1250527;1250527
 Alan Widelski ;/person/Alan+Widelski-672853;672853
 Bronisława Wajs ;/person/Bronis%C5%82awa+Wajs-839268;839268
 Konstancja Bednarzewska ;/person/Konstancja+Bednarzewska-90225;90225
 Waldemar Ochnia ;/person/Waldemar+Ochnia-1654501;1654501
 Bogdan Czechak ;/person/Bogdan+Czechak-375749;375749
 Danuta Korolewicz ;/person/Danuta+Korolewicz-577511;577511
 Krystyna Krasicka ;/person/Krystyna+Krasicka-335358;335358
 Andrzej Urny ;/person/Andrzej+Urny-459912;459912
 Eugeniusz Haneman ;/person/Eugeniusz+Haneman-696709;696709
 Kazimierz Oracz ;/person/Kazimierz+Oracz-578387;578387
 Zygmunt Mycielski ;/person/Zygmunt+Mycielski-845585;845585
 Katarzyna Żbikowska ;/person/Katarzyna+%C5%BBbikowska-606020;606020
 Jan Janusz ;/person/Jan+Janusz-87027;87027
 Sandra Kościelniak ;/person/Sandra+Ko%C5%9Bcielniak-2470170;2470170
 Magdalena Wrani-Stachowska ;/person/Magdalena+Wrani+Stachowska-2280715;2280715
 Krzysztof Wyszyński ;/person/Krzysztof+Wyszy%C5%84ski-47635;47635
 Jerzy Waldorff ;/person/Jerzy+Waldorff-993257;993257
 Marceli Matraszek ;/person/Marceli+Matraszek-112798;112798
 Apolonia Hernik ;/person/Apolonia+Hernik-1519785;1519785
 Paweł Loroch ;/person/Pawe%C5%82+Loroch-645172;645172
 Nikifor Krynicki ;/person/Nikifor+Krynicki-1670129;1670129
 Maciej Rabski ;/person/Maciej+Rabski-2578194;2578194
 Bogdan Tuszyński ;/person/Bogdan+Tuszy%C5%84ski-1103085;1103085
 Dariusz Krupa ;/person/Dariusz+Krupa-851672;851672
 Włada Dąbrowska ;/person/W%C5%82ada+D%C4%85browska-1002483;1002483
 Justyna Niedzielska ;/person/Justyna+Niedzielska-906131;906131
 Jacek Flur ;/person/Jacek+Flur-658445;658445
 Janusz Chomontek ;/person/Janusz+Chomontek-1819047;1819047
 Roman Michalski ;/person/Roman+Michalski-264639;264639
 Mia Pankau ;/person/Mia+Pankau-424016;424016
 Jacek Woźniakowski ;/person/Jacek+Wo%C5%BAniakowski-117286;117286
 Józef Arkusz ;/person/J%C3%B3zef+Arkusz-112769;112769
 Ryszard Szurkowski ;/person/Ryszard+Szurkowski-1631561;1631561
 Eugeniusz Kotowski ;/person/Eugeniusz+Kotowski-107694;107694
 Eugeniusz Kotowski ;/person/Eugeniusz+Kotowski-107694;107694
 Hanna Gucwińska ;/person/Hanna+Gucwi%C5%84ska-613023;613023
 Magda Budzyń ;/person/Magda+Budzy%C5%84-350153;350153
 Elżbieta Pradyszczuk ;/person/El%C5%BCbieta+Pradyszczuk-614864;614864
 Witold Janowski ;/person/Witold+Janowski-64278;64278
 Ulrich Beck ;/person/Ulrich+Beck-9764;9764
 Jan Różewicz ;/person/Jan+R%C3%B3%C5%BCewicz-62796;62796
 Jadwiga Domańska ;/person/Jadwiga+Doma%C5%84ska-88773;88773
 Henryk Wasilewski ;/person/Henryk+Wasilewski-152893;152893
 Andrzej "Słowik" B. ;/person/Andrzej+%22S%C5%82owik%22+B.-195408;195408
 Robert Michalak ;/person/Robert+Michalak-354508;354508
 Jakub Strzałkowski ;/person/Jakub+Strza%C5%82kowski-405927;405927
 Wacław Kisielewski ;/person/Wac%C5%82aw+Kisielewski-437944;437944
 Kazimierz Korytkowski ;/person/Kazimierz+Korytkowski-615894;615894
 Rafał Wyrzykowski ;/person/Rafa%C5%82+Wyrzykowski-630126;630126
 Stanisław Maleszewski ;/person/Stanis%C5%82aw+Maleszewski-715115;715115
 Alicja Żebrowska ;/person/Alicja+%C5%BBebrowska-1933688;1933688
 Andrzej Drawicz ;/person/Andrzej+Drawicz-1727021;1727021
 Stefania Żubrówna ;/person/Stefania+%C5%BBubr%C3%B3wna-801085;801085
 Irena Burke ;/person/Irena+Burke-1143253;1143253
 Małgorzata Treutler ;/person/Ma%C5%82gorzata+Treutler-1266603;1266603
 Tomasz Łuczak II ;/person/Tomasz+%C5%81uczak-1870641;1870641
 Jakub Kamiński ;/person/Jakub+Kami%C5%84ski-1504449;1504449
 Wojciech Siedlecki ;/person/Wojciech+Siedlecki-90794;90794
 Maciej Górski ;/person/Maciej+G%C3%B3rski-97791;97791
 Wojciech Mosiejczuk ;/person/Wojciech+Mosiejczuk-151430;151430
 Katarzyna 'Kait' Malec ;/person/Katarzyna+%27Kait%27+Malec-428884;428884
 Wiesław Ochman ;/person/Wies%C5%82aw+Ochman-576122;576122
 Wojciech Pisarek ;/person/Wojciech+Pisarek-369982;369982
 Ignacy Szczepański ;/person/Ignacy+Szczepa%C5%84ski-104253;104253
 Ryszard Bosek ;/person/Ryszard+Bosek-2227010;2227010
 Fu ;/person/Fu-815948;815948
 Klaus Ogermann ;/person/Klaus+Ogermann-331262;331262
 Marek Szydłowski ;/person/Marek+Szyd%C5%82owski-845299;845299
 Seweryn Blumsztajn ;/person/Seweryn+Blumsztajn-422566;422566
 Adam Brzozowski ;/person/Adam+Brzozowski-89006;89006
 Anastazja Dąbrowska ;/person/Anastazja+D%C4%85browska-2269383;2269383
 Zofia Gall ;/person/Zofia+Gall-608081;608081
 Izabella Kłosińska ;/person/Izabella+K%C5%82osi%C5%84ska-897502;897502
 Tomasz Nowak I ;/person/Tomasz+Nowak-241930;241930
 Włodzimierz Smolarek ;/person/W%C5%82odzimierz+Smolarek-2446370;2446370
 Erich Nadler ;/person/Erich+Nadler-160492;160492
 Katarzyna Figat ;/person/Katarzyna+Figat-2012490;2012490
 Hans Kraus I ;/person/Hans+Kraus-269932;269932
 Wojciech Rytel ;/person/Wojciech+Rytel-1118790;1118790
 Piotr Moss ;/person/Piotr+Moss-69309;69309
 Tadeusz Nowak ;/person/Tadeusz+Nowak-92448;92448
 Zofia M. Bojanowska ;/person/Zofia+M.+Bojanowska-1029569;1029569
 Michał Rola-Żymierski ;/person/Micha%C5%82+Rola+%C5%BBymierski-1097469;1097469
 Roman Gądek ;/person/Roman+G%C4%85dek-106121;106121
 Edward Porembny ;/person/Edward+Porembny-422325;422325
 Ramona Rey ;/person/Ramona+Rey-1111351;1111351
 Mariusz Rychłowski ;/person/Mariusz+Rych%C5%82owski-1039841;1039841
 Michał Wyżykowski ;/person/Micha%C5%82+Wy%C5%BCykowski-630125;630125
 Zbigniew Herbert ;/person/Zbigniew+Herbert-469671;469671
 Irena Wollen ;/person/Irena+Wollen-685517;685517
 Kamil Glik ;/person/Kamil+Glik-2384842;2384842
 Bartosz Salamon ;/person/Bartosz+Salamon-2384847;2384847
 Teresa Antosiewicz ;/person/Teresa+Antosiewicz-552192;552192
 Szymon Dżigan ;/person/Szymon+D%C5%BCigan-80643;80643
 Janusz Wasylkowski ;/person/Janusz+Wasylkowski-1514053;1514053
 Tess Foltyn ;/person/Tess+Foltyn-115552;115552
 Anna Czepek ;/person/Anna+Czepek-429779;429779
 Jacek Wajs ;/person/Jacek+Wajs-511573;511573
 Mariusz Kotowski ;/person/Mariusz+Kotowski-738320;738320
 Paweł Biedziak ;/person/Pawe%C5%82+Biedziak-675130;675130
 Wiktor Zinn ;/person/Wiktor+Zinn-459702;459702
 Łukasz Krzyżański ;/person/%C5%81ukasz+Krzy%C5%BCa%C5%84ski-2060487;2060487
 Edmund Pietryk ;/person/Edmund+Pietryk-612944;612944
 Ryszard Żuchowski ;/person/Ryszard+%C5%BBuchowski-152972;152972
 Stanisław Malatyński ;/person/Stanis%C5%82aw+Malaty%C5%84ski-513383;513383
 Adam Mężyk ;/person/Adam+M%C4%99%C5%BCyk-622548;622548
 Włodzimierz Kiniorski ;/person/W%C5%82odzimierz+Kiniorski-394725;394725
 Zbigniew Wiszniewski ;/person/Zbigniew+Wiszniewski-49408;49408
 Miriam Kressin ;/person/Miriam+Kressin-84717;84717
 Agnieszka Maskovic ;/person/Agnieszka+Maskovic-1867466;1867466
 Marianna Pietrzak ;/person/Marianna+Pietrzak-428038;428038
 Konrad Hamada ;/person/Konrad+Hamada-1684955;1684955
 Ewa Aleksiejczuk ;/person/Ewa+Aleksiejczuk-444306;444306
 Marlena Skoneczko ;/person/Marlena+Skoneczko-193607;193607
 Marcin Kwiatkowski ;/person/Marcin+Kwiatkowski-1278014;1278014
 Kamila Wenderlich ;/person/Kamila+Wenderlich-2425899;2425899
 Anna Szałapak ;/person/Anna+Sza%C5%82apak-663292;663292
 Henryk Mandelbaum ;/person/Henryk+Mandelbaum-409864;409864
 Wiesław Gawłowski ;/person/Wies%C5%82aw+Gaw%C5%82owski-2227011;2227011
 Antoni Rycharski ;/person/Antoni+Rycharski-591779;591779
 Zygmunt Kniaziołucki ;/person/Zygmunt+Kniazio%C5%82ucki-1514734;1514734
 Xawery Dunikowski ;/person/Xawery+Dunikowski-2552551;2552551
 Zbigniew Lubiejewski ;/person/Zbigniew+Lubiejewski-2227013;2227013
 Jan Maciejowski ;/person/Jan+Maciejowski-347294;347294
 Maria Wilhelm I ;/person/Maria+Wilhelm-267568;267568
 Krystyna Moll ;/person/Krystyna+Moll-253559;253559
 Grzegorz Łozowski ;/person/Grzegorz+%C5%81ozowski-778020;778020
 Michał Pawłowski II ;/person/Micha%C5%82+Paw%C5%82owski-2630061;2630061
 Robert Raplewski ;/person/Robert+Raplewski-488834;488834
 Krystyna Tunicka-Palluth ;/person/Krystyna+Tunicka+Palluth-484443;484443
 Andrzej Grębosz ;/person/Andrzej+Gr%C4%99bosz-2446362;2446362
 Weronika Malik ;/person/Weronika+Malik-2732132;2732132
 Kamil Wójcik ;/person/Kamil+W%C3%B3jcik-2360841;2360841
 Janusz Kulig ;/person/Janusz+Kulig-1568156;1568156
 Maria Konopnicka ;/person/Maria+Konopnicka-1953375;1953375
 Ryszard Nakonieczny ;/person/Ryszard+Nakonieczny-493617;493617
 Jerzy Ney ;/person/Jerzy+Ney-303134;303134
 Edgar M. Böhlke ;/person/Edgar+M.+B%C3%B6hlke-235892;235892
 Maciej Hen ;/person/Maciej+Hen-546963;546963
 Marcin Wyrostek ;/person/Marcin+Wyrostek-2407960;2407960
 Monika Lewczuk ;/person/Monika+Lewczuk-2488739;2488739
 Małgorzata Domagalik ;/person/Ma%C5%82gorzata+Domagalik-2111640;2111640
 Magdalena Soszyńska ;/person/Magdalena+Soszy%C5%84ska-2407979;2407979
 Klaus Gendries ;/person/Klaus+Gendries-386214;386214
 Bohdan Artur Swiderski ;/person/Bohdan+Artur+Swiderski-1899897;1899897
 Halina Smólska ;/person/Halina+Sm%C3%B3lska-389010;389010
 Jerzy Fronk ;/person/Jerzy+Fronk-517805;517805
 Eryk Mirosz ;/person/Eryk+Mirosz-424013;424013
 Grażyna Bacewicz ;/person/Gra%C5%BCyna+Bacewicz-49114;49114
 Basia Frydman ;/person/Basia+Frydman-131422;131422
 Marek Pudełko ;/person/Marek+Pude%C5%82ko-636479;636479
 Helena Oborska ;/person/Helena+Oborska-2518319;2518319
 Andrzej Jeziorek ;/person/Andrzej+Jeziorek-66900;66900
 Beata Gosiewska ;/person/Beata+Gosiewska-1598335;1598335
 Joachim Olkuśnik ;/person/Joachim+Olku%C5%9Bnik-753880;753880
 Bogumiła Kłopotowska ;/person/Bogumi%C5%82a+K%C5%82opotowska-92556;92556
 Mariusz Stępiński ;/person/Mariusz+St%C4%99pi%C5%84ski-2384850;2384850
 Łukasz Szukała ;/person/%C5%81ukasz+Szuka%C5%82a-2384854;2384854
 Michał Pazdan ;/person/Micha%C5%82+Pazdan-2384855;2384855
 Józef Ponitycki ;/person/J%C3%B3zef+Ponitycki-85267;85267
 Bożena Darłak-Ostrowska ;/person/Bo%C5%BCena+Dar%C5%82ak+Ostrowska-237317;237317
 Kazimiera Jałowiecka ;/person/Kazimiera+Ja%C5%82owiecka-356714;356714
 Flockina von Platen ;/person/Flockina+von+Platen-286879;286879
 Janusz Wojtowicz ;/person/Janusz+Wojtowicz-1190790;1190790
 Jan Janik ;/person/Jan+Janik-1508362;1508362
 Zuzanna Zazulin ;/person/Zuzanna+Zazulin-2058241;2058241
 Jan Kempara ;/person/Jan+Kempara-2069633;2069633
 Adam Rapacki I ;/person/Adam+Rapacki-80587;80587
 Adam Rapacki I ;/person/Adam+Rapacki-80587;80587
 Robert Lubawy ;/person/Robert+Lubawy-403184;403184
 Tadeusz Górzyński ;/person/Tadeusz+G%C3%B3rzy%C5%84ski-83032;83032
 Maria Kalicińska ;/person/Maria+Kalici%C5%84ska-570918;570918
 Elisabeth Schwarzkopf ;/person/Elisabeth+Schwarzkopf-611916;611916
 Zbigniew Zaremba ;/person/Zbigniew+Zaremba-109564;109564
 Jaromir Fons-Stankiewicz ;/person/Jaromir+Fons+Stankiewicz-955955;955955
 Karol Adwentowicz ;/person/Karol+Adwentowicz-88671;88671
 Karol Wasilka ;/person/Karol+Wasilka-434067;434067
 Krystyna Prońko ;/person/Krystyna+Pro%C5%84ko-1742387;1742387
 Dan Wolheim ;/person/Dan+Wolheim-146422;146422
 Aleksander Błaszyk ;/person/Aleksander+B%C5%82aszyk-151972;151972
 Kasia Skibinska ;/person/Kasia+Skibinska-1189816;1189816
 Wiesław Wołoszyński ;/person/Wies%C5%82aw+Wo%C5%82oszy%C5%84ski-593894;593894
 Marcin Jarnuszkiewicz ;/person/Marcin+Jarnuszkiewicz-52872;52872
 Jerzy Ridan ;/person/Jerzy+Ridan-87695;87695
 Krzysztof Kadłubowski ;/person/Krzysztof+Kad%C5%82ubowski-550862;550862
 Taida Granowska ;/person/Taida+Granowska-1217261;1217261
 Henryk Ładosz I ;/person/Henryk+%C5%81adosz-989506;989506
 Halina Poznańska ;/person/Halina+Pozna%C5%84ska-481742;481742
 Zbigniew Kornecki ;/person/Zbigniew+Kornecki-363828;363828
 Monika Woźniak ;/person/Monika+Wo%C5%BAniak-661040;661040
 Stan Barua ;/person/Stan+Barua-306132;306132
 Greg Dziewonski ;/person/Greg+Dziewonski-2420080;2420080
 Joanna Mikołajczyk ;/person/Joanna+Miko%C5%82ajczyk-1090439;1090439
 Irena Carnero ;/person/Irena+Carnero-374573;374573
 Konrad Fiałkowski ;/person/Konrad+Fia%C5%82kowski-1655964;1655964
 Zbigniew Romaszewski ;/person/Zbigniew+Romaszewski-171093;171093
 Nina Tyrka ;/person/Nina+Tyrka-2432351;2432351
 Lechosław Woźniczko ;/person/Lechos%C5%82aw+Wo%C5%BAniczko-592869;592869
 Zbigniew Kawiecki ;/person/Zbigniew+Kawiecki-607294;607294
 Bogusław Stodulski ;/person/Bogus%C5%82aw+Stodulski-615890;615890
 Arkadiusz Orłowski ;/person/Arkadiusz+Or%C5%82owski-60948;60948
 Marcin Ciurapiński ;/person/Marcin+Ciurapi%C5%84ski-345855;345855
 Ludwik Stomma ;/person/Ludwik+Stomma-592065;592065
 Jan Szabela ;/person/Jan+Szabela-428203;428203
 Sławomir Goga ;/person/S%C5%82awomir+Goga-730659;730659
 Justyna Rucińska ;/person/Justyna+Ruci%C5%84ska-1612055;1612055
 Józef Morton ;/person/J%C3%B3zef+Morton-56426;56426
 Józef Winawer ;/person/J%C3%B3zef+Winawer-88776;88776
 Barbara Napieraj ;/person/Barbara+Napieraj-254989;254989
 Jerzy Latos ;/person/Jerzy+Latos-298590;298590
 Tomasz Łosowski ;/person/Tomasz+%C5%81osowski-471124;471124
 Mieczysław Tarnawski ;/person/Mieczys%C5%82aw+Tarnawski-599469;599469
 Tymon Albrzykowski ;/person/Tymon+Albrzykowski-2002740;2002740
 Maria Fieldorf-Czarska ;/person/Maria+Fieldorf+Czarska-766719;766719
 Sławomir Jastrzębski ;/person/S%C5%82awomir+Jastrz%C4%99bski-568936;568936
 Wojciech Dębski ;/person/Wojciech+D%C4%99bski-594681;594681
 Ewa Pfanhauser-Fedak ;/person/Ewa+Pfanhauser+Fedak-609264;609264
 Jerzy Jarzębski ;/person/Jerzy+Jarz%C4%99bski-670919;670919
 Tadeusz Buk ;/person/Tadeusz+Buk-2069634;2069634
 Zdzisław Marchwicki ;/person/Zdzis%C5%82aw+Marchwicki-2226321;2226321
 Witold Kujawski ;/person/Witold+Kujawski-1616154;1616154
 Fred Melodyst ;/person/Fred+Melodyst-1664984;1664984
 Janusz Sidło ;/person/Janusz+Sid%C5%82o-1035041;1035041
 Jadwiga Maria Migowa ;/person/Jadwiga+Maria+Migowa-129587;129587
 Konrad Fochman ;/person/Konrad+Fochman-1605790;1605790
 Ryszard Urbanowicz ;/person/Ryszard+Urbanowicz-1268934;1268934
 Irena Jedyńska ;/person/Irena+Jedy%C5%84ska-106899;106899
 Wojciech Strzemżalski ;/person/Wojciech+Strzem%C5%BCalski-57662;57662
 Andrzej Król ;/person/Andrzej+Kr%C3%B3l-961767;961767
 Bartholomäus Kowalski ;/person/Bartholom%C3%A4us+Kowalski-2183005;2183005
 Artur Kwiatkowski I ;/person/Artur+Kwiatkowski-257053;257053
 Dieter Augustin ;/person/Dieter+Augustin-55459;55459
 Edita Dindělová ;/person/Edita+Dind%C4%9Blov%C3%A1-1184114;1184114
 Marcin Lemiesz ;/person/Marcin+Lemiesz-2620889;2620889
 Władysław Turski ;/person/W%C5%82adys%C5%82aw+Turski-613487;613487
 Jacek Kochanowski ;/person/Jacek+Kochanowski-2286387;2286387
 Krzysztof Malkiewicz ;/person/Krzysztof+Malkiewicz-523124;523124
 Marek Gaszyński ;/person/Marek+Gaszy%C5%84ski-1145198;1145198
 Aleksandra Gajewska ;/person/Aleksandra+Gajewska-732791;732791
